lon,lat,alt,dist_hav_2d,dist
0.6505857822179073,0.8976813207197203,525.590568,0.0,0.0
0.6494607203395734,0.8993136709331351,526.246736,0.00038071613085630926,8.2323761874
0.6466855677061505,0.9043591170469428,526.9029039999999,0.0014100445525642112,30.489953687
0.645545505002809,0.9084028937118254,527.559072,0.0020507036846240277,44.3431806862
0.6449754736510317,0.909738452977059,529.5275760000001,0.0022922352788751826,49.5659143291
0.6417952987413404,0.9120385828230906,532.152248,0.00321457304907326,69.5099904549
0.6402202121117155,0.9115933964013461,533.464584,0.0036476497627915836,78.8745803327
0.6372050462775332,0.908217399369344,534.77692,0.0045922781136082304,99.3006545411
0.6347449109701206,0.9035800408086263,534.120752,0.00552041948047896,119.370224144
0.6323447789627382,0.8974587275088479,533.464584,0.006591211673279064,142.5243892429
0.6302596642815791,0.8909293266554523,531.49608,0.007659452516907511,165.6233855048
0.6290145958027588,0.8842886291968842,532.808416,0.008640320397592736,186.8330814685
0.6280695438249412,0.8773882396587894,533.464584,0.009630774373137809,208.2500613707
0.6275745165984145,0.8703023557782131,536.745424,0.010622159887166116,229.6871842997
0.6276495207236652,0.8692264885919789,537.401592,0.010772678590071121,232.9419100261
0.6279945396996904,0.865331107401187,540.6824320000001,0.011320729079100178,244.792623536
0.6285495702262471,0.8596178816544988,544.6194399999999,0.012126928495149394,262.2253938787
0.6290595982777812,0.8560563902800152,547.90028,0.01263973732352156,273.3140629558
0.6298996444803332,0.8518642181413058,551.837288,0.013264179937677244,286.8166337442
0.6303646700568448,0.8480801335559499,555.118128,0.013803752078315537,298.4840165577
0.6307846931581207,0.8440363568910673,558.398968,0.014375805817482438,310.8537618838
0.630454675007103,0.8404006677795385,562.335976,0.014887697290725378,321.9225946264
0.62977963788006,0.8369504730104911,564.960648,0.015400009157190496,333.0005176987
0.6281895504252143,0.8321276201075555,566.272984,0.016196359715406058,350.2203222747
0.6247993639649917,0.8288629196809896,566.929152,0.017224020000980583,372.4418290038
0.6210641585287439,0.8298274902615239,568.897656,0.01824933631976748,394.6126512076
0.6203591197514726,0.8306436653682313,570.209992,0.01847208532655482,399.4292414979
0.6185140182710731,0.8326841031347362,573.4908320000001,0.019048412988947824,411.8914035643
0.6179139852690676,0.8329808940826537,574.8031679999999,0.01921681794185139,415.5328907821
0.6162488936891845,0.8328695974772177,577.42784,0.019670245904243426,425.3375437972
0.614748811184597,0.8324615099238639,582.021016,0.020082403198982385,434.2497847654
0.6129937146542426,0.8313485438695025,586.614192,0.020584358844427296,445.1037711552
0.6119436569011593,0.8303097755519229,589.895032,0.02090436236054121,452.0233343479
0.6108935991478628,0.8289000185493803,593.83204,0.021250563468600638,459.5093784817
0.6101285570705616,0.8272676683362292,597.11288,0.021558048693628613,466.1582536917
0.6092735100430021,0.8245223520681894,600.39372,0.022004096542471527,475.8033235788
0.6089134902419694,0.8228529029863838,603.67456,0.022255391398751604,481.2371721163
0.6084484646654578,0.820293081061089,607.6115679999999,0.0226321091417935,489.3830895751
0.6077134242383847,0.8177332591355306,611.548576,0.023039438947921216,498.1909438387
0.6065433598848151,0.8131329994434674,615.485584,0.023752183651227478,513.6029057905
0.6045932526289367,0.8084214431459681,619.422592,0.024593726807762253,531.7999278787
0.6021781197965467,0.8034130959005511,617.454088,0.025549750584294956,552.4724099057
0.6014730810194886,0.8027082173992799,616.79792,0.02576507651851597,557.1284881481
0.598112896209281,0.8002225932110304,617.454088,0.026742331871395384,578.2600689875
0.5946177039737928,0.7972175848637275,621.3910960000001,0.027780780632026554,600.7148591999
0.5933876363199798,0.7959191244666212,622.703432,0.02816087020622017,608.9336871036
0.5905974828615496,0.7916156557224755,624.015768,0.02912651435672654,629.8141943
0.5877173244528611,0.7871637915042392,622.703432,0.03012412960665701,651.386025284
0.5849121701694233,0.7830829159709658,620.07876,0.031074304129107982,671.9320265656
0.5839971198416207,0.7823409386013037,618.766424,0.031343746352166746,677.7582828264
0.5804869267809117,0.7792246336485648,616.141752,0.03239220290919424,700.4294755972
0.5788218352008154,0.7776664811721952,615.485584,0.0328942126565122,711.2846318533
0.575521653690851,0.774772769430592,615.485584,0.03387788869459869,732.5550497204
0.5721614688808566,0.773548506770531,616.79792,0.03480801539535756,752.6675489869
0.5706763872012767,0.7731033203487864,618.766424,0.03521688214149577,761.5086371151
0.5685012675696463,0.772138749768252,622.703432,0.035823778431390285,774.6317967614
0.5669411817650287,0.7710257837136271,627.296608,0.03627553263126666,784.4002573445
0.5654260984354338,0.7699128176590021,631.233616,0.03671579516081457,793.9202289735
0.5635359944795855,0.7686143572621593,635.170624,0.03726078804957246,805.7048267777
0.5618559020746948,0.768057874234715,639.7638,0.037724507069515016,815.7320074197
0.5603558195701074,0.7682433685771964,643.7008079999999,0.03813358259178679,824.5776099972
0.5592007560415453,0.7684288629196778,647.637816,0.03844899764242762,831.3979549776
0.5587507312902543,0.7687627527359863,648.950152,0.03857993003763962,834.2291581895
0.5575956677616921,0.7690595436839038,652.230992,0.038896975649578315,841.0847614448
0.5565006075333732,0.7689482470784678,656.168,0.03919540924558895,847.5379096836
0.5555255539055406,0.7688740493414224,659.44884,0.03946098174034739,853.2804892716
0.5539654681007099,0.7681691708404148,662.72968,0.03989667551522401,862.7016689028
0.5532604293236519,0.7672416991282712,666.6666879999999,0.04012764596753427,867.6960347767
0.5523303781708419,0.7649786681506304,671.259864,0.040530721375175334,876.4118944912
0.5517303451690495,0.7630495269892981,675.196872,0.04084404722746768,883.1870639055
0.551325322892781,0.7609719903544023,678.477712,0.041152395723991333,889.8546059781
