lon,lat,alt,dist_hav_2d,dist
0.24246357291536572,0.6392000601459288,818.241496,0.34500347056001,4482.5527413946
0.24182686420946614,0.6364183144126035,819.881916,0.34536606576881873,4487.2638596469
0.24089628994710457,0.6357416735581038,821.194252,0.34563549170743274,4490.7644504606
0.23991673809211536,0.6363431320951402,822.506588,0.34591575309226114,4494.4058237976
0.23896167503343999,0.6348394857528166,824.475092,0.3462312041741199,4498.5044089784
0.23788416799319545,0.6339372979475293,826.443596,0.34654729959678254,4502.6113659348
0.23697808252714775,0.6326591985565276,828.084016,0.34683775242900383,4506.3851544628
0.23582710909761373,0.631681828433777,830.05252,0.3471759086875978,4510.7787429143
0.23465164687141787,0.6304789113602387,831.69294,0.3475296136934795,4515.3743527532
0.23357413983082534,0.6288249003835226,833.661444,0.3478829112335138,4519.9646684797
0.23276600955038093,0.6276971656263792,834.97378,0.34814127155746843,4523.3214862431
0.23193339047362269,0.6264190662353775,836.286116,0.3484142742922216,4526.8685495671
0.23095383861863347,0.6235621381851231,838.9107879999999,0.3488380930477741,4532.3751316356
0.23026815232010625,0.6211563040375123,841.207376,0.3491715477741731,4536.7076341334
0.22919064527951372,0.6210059394031197,843.5039640000001,0.34947098506749374,4540.5981557501
0.2285294477776483,0.6191263814750817,845.1443840000001,0.3497528168213659,4544.25993254
0.2278927390717487,0.6162694534242931,847.440972,0.3501229097122819,4549.0684664949
0.2270111424023628,0.614314713179326,849.73756,0.3504535734855257,4553.3647067641
0.22625198971454608,0.6126607022026098,851.7060640000001,0.3507360828656294,4557.0352877997
0.22537039304516018,0.6110066912264278,854.002652,0.3510447508293775,4561.0457414477
0.22429288600456765,0.6097285918354262,855.6430720000001,0.35137722239571884,4565.3654699673
0.2230439573894303,0.6082249454925684,857.93966,0.35176370043280863,4570.3868924528
0.22235827109090306,0.6064205698819939,859.58008,0.3520436634635701,4574.0243893423
0.22186849516323445,0.604240282685705,861.2205,0.3523266165429488,4577.7007352631
0.22054610015915563,0.6021351778063452,863.845172,0.3527648311506159,4583.3943594105
0.21959103710048022,0.599954890609522,865.8136759999999,0.35312788830154496,4588.1114795732
0.21885637320932533,0.5979249680476256,867.1260120000001,0.3534360123902805,4592.1148667751
0.21834210848534288,0.5951432223143004,868.766432,0.35378332718709443,4596.6274500603
0.21790131015064995,0.5921359296291191,870.078768,0.35414684576177885,4601.3505653984
0.2172401126484365,0.5904819186529372,871.0630199999999,0.3544097187191866,4604.7660147965
